PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471952526619,1471952526885,16,266,125.0
1471952526744,1471952526870,72,126,270.0
1471952527014,1471952527173,79,159,263.0
1471952527277,1471952527470,87,193,1088.0
1471952528365,1471952528485,69,120,320.0
1471952528685,1471952528836,86,151,167.0
1471952528852,1471952529004,69,152,216.0
1471952529068,1471952529188,82,120,905.0
1471952529973,1471952530077,188,104,193.0
1471952530166,1471952530301,32,135,976.0
1471952531142,1471952531262,74,120,247.0
1471952531389,1471952531533,69,144,313.0
1471952531702,1471952531797,70,95,159.0
1471952531861,1471952531973,70,112,160.0
1471952532021,1471952532225,69,204,204.0
1471952532225,1471952532333,82,108,724.0
1471952532949,1471952533093,83,144,192.0
1471952533141,1471952533261,32,120,409.0
1471952533550,1471952533697,73,147,119.0
1471952533669,1471952533821,83,152,368.0
1471952534037,1471952534149,32,112,512.0
1471952534549,1471952534668,84,119,320.0
1471952534869,1471952534973,79,104,168.0
1471952535037,1471952535141,79,104,360.0
1471952535397,1471952535501,32,104,768.0
1471952536165,1471952536285,82,120,488.0
1471952536653,1471952536772,73,119,127.0
1471952536780,1471952536957,83,177,209.0
1471952536989,1471952537117,75,128,1312.0
1471952538301,1471952538421,89,120,385.0
1471952538686,1471952538781,32,95,591.0
1471952539277,1471952539436,84,159,224.0
1471952539501,1471952539605,79,104,280.0
1471952539781,1471952539876,32,95,552.0
1471952540333,1471952540484,83,151,208.0
1471952540541,1471952540668,84,127,20.0
1471952540561,1471952540756,65,195,284.0
1471952540845,1471952540948,82,103,207.0
1471952541052,1471952541164,84,112,400.0
1471952541452,1471952541548,32,96,569.0
1471952542021,1471952542140,70,119,208.0
1471952542229,1471952542372,82,143,192.0
1471952542421,1471952542549,79,128,296.0
1471952542717,1471952542828,77,111,360.0
1471952543077,1471952543164,32,87,208.0
1471952543285,1471952543461,65,176,248.0
1471952543533,1471952543645,32,112,328.0
1471952543861,1471952544197,16,336,264.0
1471952544125,1471952544220,70,95,184.0
1471952544309,1471952544452,65,143,336.0
1471952544645,1471952544764,78,119,1104.0
1471952545749,1471952545884,84,135,144.0
1471952545893,1471952546068,65,175,376.0
1471952546269,1471952546420,83,151,416.0
1471952546685,1471952546804,89,119,496.0
1471952547181,1471952547276,32,95,616.0
1471952547797,1471952547924,80,127,144.0
1471952547941,1471952548084,69,143,232.0
1471952548173,1471952548300,82,127,512.0
1471952548685,1471952548852,83,167,888.0
1471952549573,1471952549692,80,119,159.0
1471952549732,1471952549868,69,136,257.0
1471952549989,1471952550140,67,151,176.0
1471952550165,1471952550268,84,103,327.0
1471952550492,1471952550620,73,128,345.0
1471952550837,1471952550948,86,111,168.0
1471952551005,1471952551140,69,135,223.0
1471952551228,1471952551364,83,136,1000.0
1471952552228,1471952552332,190,104,5289.0
1471952557517,1471952557940,16,423,215.0
1471952557732,1471952557932,87,200,272.0
1471952558004,1471952558132,73,128,264.0
1471952558268,1471952558380,76,112,169.0
1471952558437,1471952558540,76,103,327.0
1471952558764,1471952558860,32,96,600.0
1471952559364,1471952559500,50,136,968.0
1471952560332,1471952561020,16,688,152.0
1471952560484,1471952560613,80,129,378.0
1471952560862,1471952560972,77,110,318.0
1471952561180,1471952561268,32,88,344.0
1471952561524,1471952562500,16,976,248.0
1471952561772,1471952561916,69,144,586.0
1471952562358,1471952562467,84,109,262.0
1471952562620,1471952562724,32,104,400.0
1471952563020,1471952563205,87,185,304.0
1471952563324,1471952563452,79,128,192.0
1471952563516,1471952563652,82,136,272.0
1471952563788,1471952563916,75,128,392.0
1471952564180,1471952564284,32,104,600.0
1471952564780,1471952564924,70,144,272.0
1471952565052,1471952565172,79,120,144.0
1471952565196,1471952565332,82,136,208.0
1471952565404,1471952565508,32,104,1016.0
1471952566420,1471952566540,89,120,144.0
1471952566564,1471952566692,79,128,208.0
1471952566772,1471952566868,85,96,256.0
1471952567028,1471952567604,16,576,416.0
1471952567444,1471952567548,191,104,4064.0
1471952571508,1471952571988,16,480,320.0
1471952571828,1471952571964,73,136,296.0
1471952572124,1471952572212,32,88,800.0
1471952572924,1471952573092,87,168,216.0
1471952573140,1471952573284,73,144,248.0
1471952573388,1471952573508,76,120,176.0
1471952573564,1471952573676,76,112,389.0
1471952573953,1471952574052,32,99,395.0
1471952574348,1471952574508,84,160,112.0
1471952574460,1471952574595,82,135,360.0
1471952574820,1471952574956,89,136,504.0
1471952575324,1471952575435,32,111,440.0
1471952575764,1471952575908,84,144,176.0
1471952575940,1471952576052,79,112,288.0
1471952576228,1471952576339,32,111,224.0
1471952576452,1471952576579,77,127,120.0
1471952576572,1471952576763,65,191,248.0
1471952576820,1471952576963,75,143,360.0
1471952577180,1471952577331,69,151,456.0
1471952577636,1471952577747,32,111,568.0
1471952578204,1471952578395,83,191,280.0
1471952578484,1471952578620,85,136,296.0
1471952578780,1471952578907,82,127,216.0
1471952578996,1471952579171,69,175,504.0
1471952579500,1471952579619,32,119,352.0
1471952579852,1471952580235,16,383,256.0
1471952580108,1471952580219,73,111,560.0
1471952580668,1471952580787,222,119,336.0
1471952581004,1471952581123,77,119,320.0
1471952581324,1471952581411,32,87,704.0
1471952582028,1471952582162,73,134,224.0
1471952582252,1471952582371,78,119,280.0
1471952582532,1471952582611,32,79,728.0
1471952583260,1471952583395,71,135,248.0
1471952583508,1471952583603,79,95,144.0
1471952583652,1471952583763,79,111,344.0
1471952583996,1471952584147,68,151,336.0
1471952584332,1471952584419,32,87,504.0
1471952584836,1471952585003,83,167,256.0
1471952585092,1471952585219,72,127,160.0
1471952585252,1471952585403,65,151,304.0
1471952585556,1471952585675,80,119,240.0
1471952585796,1471952585923,69,127,1071.0
1471952586867,1471952586987,190,120,3938.0
1471952590805,1471952591235,16,430,311.0
1471952591116,1471952591227,84,111,176.0
1471952591292,1471952591427,72,135,96.0
1471952591388,1471952591549,69,161,176.0
1471952591564,1471952591675,82,111,40.0
1471952591604,1471952591731,69,127,520.0
1471952592124,1471952592243,32,119,424.0
1471952592548,1471952592732,65,184,168.0
1471952592716,1471952592883,82,167,104.0
1471952592820,1471952592963,69,143,448.0
1471952593268,1471952593355,32,87,440.0
1471952593708,1471952593843,70,135,600.0
1471952594308,1471952594435,8,127,167.0
1471952594475,1471952594611,68,136,297.0
1471952594772,1471952594883,73,111,488.0
1471952595260,1471952595363,70,103,168.0
1471952595428,1471952595523,70,95,135.0
1471952595563,1471952595707,69,144,222.0
1471952595785,1471952595900,82,115,722.0
1471952596507,1471952596623,73,116,216.0
1471952596723,1471952596851,78,128,288.0
1471952597011,1471952597131,71,120,336.0
1471952597347,1471952597451,32,104,640.0
1471952597987,1471952598139,86,152,456.0
