PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471994098410,1471994098777,16,367,223.0
1471994098633,1471994098793,78,160,218.0
1471994098851,1471994099001,79,150,206.0
1471994099057,1471994099161,32,104,344.0
1471994099401,1471994099496,84,95,147.0
1471994099548,1471994099622,72,74,140.0
1471994099688,1471994099817,69,129,177.0
1471994099865,1471994099999,82,134,138.0
1471994100003,1471994100136,69,133,292.0
1471994100295,1471994100370,32,75,859.0
1471994101154,1471994101232,87,78,175.0
1471994101329,1471994101418,73,89,343.0
1471994101672,1471994101778,76,106,234.0
1471994101906,1471994102041,32,135,303.0
1471994102209,1471994102279,66,70,182.0
1471994102391,1471994102490,69,99,235.0
1471994102626,1471994102722,32,96,2053.0
1471994104679,1471994104745,80,66,398.0
1471994105077,1471994105138,76,61,172.0
1471994105249,1471994105351,69,102,249.0
1471994105498,1471994105575,78,77,246.0
1471994105744,1471994105832,84,88,160.0
1471994105904,1471994105984,89,80,168.0
1471994106072,1471994106162,32,90,490.0
1471994106562,1471994106658,79,96,136.0
1471994106698,1471994106791,70,93,133.0
1471994106831,1471994106898,32,67,387.0
1471994107218,1471994107296,79,78,343.0
1471994107561,1471994107656,84,95,143.0
1471994107704,1471994107790,72,86,154.0
1471994107858,1471994107984,69,126,167.0
1471994108025,1471994108120,82,95,167.0
1471994108192,1471994108313,83,121,978.0
1471994109170,1471994109230,190,60,7223.0
1471994116393,1471994116502,79,109,303.0
1471994116696,1471994116785,85,89,153.0
1471994116849,1471994116945,82,96,150.0
1471994116999,1471994117072,32,73,256.0
1471994117255,1471994117377,65,122,521.0
1471994117776,1471994117848,68,72,208.0
1471994117984,1471994118056,86,72,144.0
1471994118128,1471994118224,65,96,337.0
1471994118465,1471994118536,78,71,505.0
1471994118970,1471994119041,84,71,140.0
1471994119110,1471994119247,65,137,212.0
1471994119322,1471994119399,71,77,191.0
1471994119513,1471994119640,69,127,1430.0
1471994120943,1471994121046,83,103,179.0
1471994121122,1471994121201,32,79,720.0
1471994121842,1471994121903,72,61,165.0
1471994122007,1471994122153,65,146,210.0
1471994122217,1471994122286,86,69,197.0
1471994122414,1471994122526,69,112,136.0
1471994122550,1471994122623,32,73,419.0
1471994122969,1471994123033,66,64,176.0
1471994123145,1471994123247,69,102,166.0
1471994123311,1471994123438,69,127,241.0
1471994123552,1471994123656,78,104,232.0
1471994123784,1471994123849,32,65,810.0
1471994124594,1471994124689,66,95,477.0
1471994125071,1471994125178,82,107,178.0
1471994125249,1471994125377,79,128,197.0
1471994125446,1471994125522,85,76,273.0
1471994125719,1471994125810,71,91,128.0
1471994125847,1471994125938,72,91,147.0
1471994125994,1471994126112,84,118,192.0
1471994126186,1471994126265,32,79,703.0
1471994126889,1471994126977,73,88,208.0
1471994127097,1471994127177,78,80,305.0
1471994127402,1471994127503,84,101,157.0
1471994127559,1471994127664,79,105,207.0
1471994127766,1471994127832,32,66,766.0
1471994128532,1471994128625,70,93,332.0
1471994128864,1471994128937,85,73,382.0
1471994129246,1471994129321,76,75,147.0
1471994129393,1471994129481,76,88,213.0
1471994129606,1471994129713,69,107,170.0
1471994129776,1471994129863,82,87,271.0
1471994130047,1471994130122,32,75,489.0
1471994130536,1471994130593,80,57,193.0
1471994130729,1471994130806,76,77,160.0
1471994130889,1471994131023,65,134,207.0
1471994131096,1471994131169,89,73,665.0
1471994131761,1471994131823,190,62,28801.0
1471994160562,1471994161226,16,664,535.0
1471994161097,1471994161226,74,129,157.0
1471994161254,1471994161417,65,163,625.0
1471994161879,1471994161969,67,90,431.0
1471994162310,1471994162385,75,75,204.0
1471994162514,1471994162600,73,86,222.0
1471994162736,1471994162850,69,114,486.0
1471994163222,1471994163281,32,59,258.0
1471994163480,1471994164057,16,577,504.0
1471994163984,1471994164137,65,153,478.0
1471994164462,1471994164536,68,74,188.0
1471994164650,1471994164743,65,93,455.0
1471994165105,1471994165185,77,80,167.0
1471994165272,1471994165385,83,113,247.0
1471994165519,1471994165553,32,34,722.0
1471994166241,1471994166343,73,102,272.0
1471994166513,1471994166674,83,161,164.0
1471994166677,1471994166744,32,67,292.0
1471994166969,1471994167062,84,93,208.0
1471994167177,1471994167297,82,120,144.0
1471994167321,1471994167417,89,96,376.0
1471994167697,1471994167800,73,103,286.0
1471994167983,1471994168081,78,98,170.0
1471994168153,1471994168239,71,86,174.0
