PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471952204828,1471952205144,16,316,198.0
1471952205026,1471952205146,72,120,257.0
1471952205283,1471952205367,69,84,212.0
1471952205495,1471952205697,32,202,461.0
1471952205956,1471952206620,73,664,651.0
1471952206607,1471952206649,83,42,37.0
1471952206644,1471952206652,32,8,490.0
1471952207134,1471952207256,76,122,594.0
1471952207728,1471952207820,73,92,342.0
1471952208070,1471952208218,83,148,289.0
1471952208359,1471952208496,84,137,284.0
1471952208643,1471952208765,69,122,269.0
1471952208912,1471952209021,68,109,234.0
1471952209146,1471952209292,32,146,583.0
1471952209729,1471952209870,65,141,290.0
1471952210019,1471952210134,83,115,484.0
1471952210503,1471952210643,32,140,750.0
1471952211253,1471952211386,80,133,333.0
1471952211586,1471952211678,82,92,290.0
1471952211876,1471952211967,79,91,807.0
1471952212683,1471952212821,66,138,273.0
1471952212956,1471952213078,65,122,282.0
1471952213238,1471952213289,66,51,511.0
1471952213749,1471952213848,76,99,118.0
1471952213867,1471952213990,69,123,228.0
1471952214095,1471952214219,32,124,1339.0
1471952215434,1471952215555,70,121,133.0
1471952215567,1471952215689,79,122,158.0
1471952215725,1471952215848,82,123,117.0
1471952215842,1471952215976,32,134,183.0
1471952216025,1471952216130,84,105,127.0
1471952216152,1471952216279,72,127,179.0
1471952216331,1471952216446,73,115,421.0
1471952216752,1471952216880,83,128,201.0
1471952216953,1471952217089,32,136,194.0
1471952217147,1471952217281,87,134,299.0
1471952217446,1471952217526,69,80,160.0
1471952217606,1471952217692,69,86,231.0
1471952217837,1471952217905,75,68,433.0
1471952218270,1471952218367,222,97,155.0
1471952218425,1471952218545,83,120,1053.0
1471952219478,1471952219624,32,146,488.0
1471952219966,1471952220094,71,128,175.0
1471952220141,1471952220283,65,142,221.0
1471952220362,1471952220442,77,80,168.0
1471952220530,1471952220625,69,95,371.0
1471952220901,1471952220988,190,87,5784.0
1471952226685,1471952226964,16,279,183.0
1471952226868,1471952226984,73,116,372.0
1471952227240,1471952227362,84,122,116.0
1471952227356,1471952227486,32,130,616.0
1471952227972,1471952228101,73,129,143.0
1471952228115,1471952228285,83,170,149.0
1471952228264,1471952228418,32,154,415.0
1471952228679,1471952228829,86,150,228.0
1471952228907,1471952229055,69,148,225.0
1471952229132,1471952229255,82,123,117.0
1471952229249,1471952229403,89,154,135.0
1471952229384,1471952229499,32,115,450.0
1471952229834,1471952229937,76,103,219.0
1471952230053,1471952230161,73,108,196.0
1471952230249,1471952230325,75,76,223.0
1471952230472,1471952230564,69,92,184.0
1471952230656,1471952230766,76,110,412.0
1471952231068,1471952231159,89,91,205.0
1471952231273,1471952231382,32,109,685.0
1471952231958,1471952232133,84,175,156.0
1471952232114,1471952232257,72,143,104.0
1471952232218,1471952232394,65,176,203.0
1471952232421,1471952232515,84,94,531.0
1471952232952,1471952233075,32,123,494.0
1471952233446,1471952233594,80,148,367.0
1471952233813,1471952233972,65,159,278.0
1471952234091,1471952234202,84,111,203.0
1471952234294,1471952234377,82,83,163.0
1471952234457,1471952234563,79,106,569.0
1471952235026,1471952235114,78,88,156.0
1471952235182,1471952235304,83,122,515.0
1471952235697,1471952235842,32,145,747.0
1471952236444,1471952236566,79,122,142.0
1471952236586,1471952236734,70,148,129.0
1471952236715,1471952236861,32,146,292.0
1471952237007,1471952237105,84,98,122.0
1471952237129,1471952237251,79,122,487.0
1471952237616,1471952237743,85,127,130.0
1471952237746,1471952237854,82,108,6621.0
1471952244367,1471952244463,85,96,227.0
1471952244594,1471952244692,78,98,2056.0
1471952246650,1471952246766,32,116,816.0
1471952247466,1471952247629,79,163,143.0
1471952247609,1471952247771,80,162,1337.0
1471952248946,1471952249038,69,92,385.0
1471952249331,1471952249495,82,164,170.0
1471952249501,1471952249683,65,182,905.0
1471952250406,1471952250522,84,116,265.0
1471952250671,1471952250766,79,95,511.0
1471952251182,1471952251312,82,130,263.0
1471952251445,1471952251568,83,123,475.0
1471952251920,1471952252089,32,169,225.0
1471952252145,1471952252313,65,168,267.0
1471952252412,1471952252554,82,142,207.0
1471952252619,1471952252751,69,132,570.0
1471952253189,1471952253347,32,158,606.0
1471952253795,1471952253911,84,116,225.0
1471952254020,1471952254128,82,108,228.0
1471952254248,1471952254401,79,153,260.0
1471952254508,1471952254623,85,115,233.0
1471952254741,1471952254837,66,96,440.0
1471952255181,1471952255349,76,168,161.0
1471952255342,1471952255477,69,135,180.0
1471952255522,1471952255629,77,107,198.0
1471952255720,1471952255848,65,128,414.0
1471952256134,1471952256237,75,103,274.0
1471952256408,1471952256517,69,109,229.0
1471952256637,1471952256744,82,107,221.0
1471952256858,1471952257001,83,143,1401.0
1471952258259,1471952258375,190,116,3712.0
1471952261971,1471952262371,16,400,310.0
1471952262281,1471952262377,89,96,355.0
1471952262636,1471952262777,79,141,239.0
1471952262875,1471952263041,85,166,120.0
1471952262995,1471952263132,32,137,264.0
1471952263259,1471952263460,67,201,178.0
1471952263437,1471952263642,65,205,154.0
1471952263591,1471952263740,78,149,99.0
1471952263690,1471952263824,32,134,339.0
1471952264029,1471952264161,82,132,162.0
1471952264191,1471952264313,69,122,400.0
1471952264591,1471952264731,80,140,318.0
1471952264909,1471952265031,76,122,347.0
1471952265256,1471952265378,89,122,154.0
1471952265410,1471952265540,32,130,1001.0
1471952266411,1471952266534,86,123,172.0
1471952266583,1471952266718,73,135,128.0
1471952266711,1471952266831,69,120,133.0
1471952266844,1471952266977,32,133,243.0
1471952267087,1471952267209,69,122,229.0
1471952267316,1471952267443,77,127,215.0
1471952267531,1471952267644,65,113,137.0
1471952267668,1471952267766,73,98,223.0
1471952267891,1471952267981,76,90,765.0
1471952268656,1471952268748,190,92,2998.0
1471952271654,1471952271917,16,263,142.0
1471952271796,1471952271923,66,127,813.0
1471952272609,1471952272743,85,134,128.0
1471952272737,1471952272841,84,104,225.0
1471952272962,1471952273108,32,146,544.0
1471952273506,1471952273631,72,125,500.0
1471952274006,1471952274125,69,119,204.0
1471952274210,1471952274351,32,141,593.0
1471952274803,1471952274915,86,112,187.0
1471952274990,1471952275139,79,149,359.0
1471952275349,1471952275466,87,117,286.0
1471952275635,1471952275756,83,121,1227.0
1471952276862,1471952277051,32,189,409.0
1471952277271,1471952277388,84,117,129.0
1471952277400,1471952277534,79,134,117.0
1471952277517,1471952277669,32,152,579.0
1471952278096,1471952278223,83,127,188.0
1471952278284,1471952278408,85,124,283.0
1471952278567,1471952278636,80,69,114.0
1471952278681,1471952278794,80,113,213.0
1471952278894,1471952278996,79,102,254.0
1471952279148,1471952279233,82,85,362.0
1471952279510,1471952279622,84,112,234.0
1471952279744,1471952279899,32,155,447.0
1471952280191,1471952280363,65,172,811.0
1471952281002,1471952281117,78,115,360.0
1471952281362,1471952281452,89,90,1183.0
1471952282545,1471952282705,32,160,735.0
1471952283280,1471952283438,68,158,251.0
1471952283531,1471952283646,82,115,358.0
1471952283889,1471952284016,73,127,273.0
1471952284162,1471952284281,86,119,888.0
1471952285050,1471952285177,69,127,714.0
1471952285764,1471952285849,82,85,215.0
1471952285979,1471952286107,83,128,215.0
1471952286194,1471952286328,32,134,1039.0
1471952287233,1471952287372,87,139,106.0
1471952287339,1471952287511,72,172,140.0
1471952287479,1471952287646,79,167,716.0
1471952288195,1471952288357,32,162,420.0
1471952288615,1471952288762,83,147,177.0
1471952288792,1471952288895,85,103,328.0
1471952289120,1471952289212,80,92,126.0
1471952289246,1471952289328,80,82,210.0
1471952289456,1471952289511,79,55,546.0
1471952290002,1471952290117,82,115,294.0
1471952290296,1471952290394,84,98,268.0
1471952290564,1471952290688,32,124,946.0
1471952291510,1471952291616,84,106,99.0
1471952291609,1471952291728,72,119,140.0
1471952291749,1471952291890,69,141,155.0
1471952291904,1471952292059,32,155,368.0
1471952292272,1471952292602,16,330,257.0
1471952292529,1471952292623,80,94,225.0
1471952292754,1471952292914,65,160,391.0
1471952293145,1471952293250,67,105,257.0
1471952293402,1471952293534,82,132,231.0
1471952293633,1471952293743,69,110,267.0
1471952293900,1471952294022,83,122,425.0
1471952294325,1471952294403,190,78,4274.0
1471952298599,1471952298864,16,265,167.0
1471952298766,1471952298883,73,117,216.0
1471952298982,1471952299134,32,152,745.0
1471952299727,1471952299882,87,155,149.0
1471952299876,1471952300017,73,141,217.0
1471952300093,1471952300253,76,160,207.0
1471952300300,1471952300455,32,155,213.0
1471952300513,1471952300686,71,173,201.0
1471952300714,1471952300876,69,162,288.0
1471952301002,1471952301117,84,115,287.0
1471952301289,1471952301407,32,118,718.0
1471952302007,1471952302133,84,126,134.0
1471952302141,1471952302266,72,125,132.0
1471952302273,1471952302414,69,141,169.0
1471952302442,1471952302591,32,149,358.0
1471952302800,1471952302963,71,163,170.0
1471952302970,1471952303126,65,156,245.0
1471952303215,1471952303313,84,98,121.0
1471952303336,1471952303459,72,123,170.0
1471952303506,1471952303640,69,134,235.0
1471952303741,1471952303830,82,89,152.0
1471952303893,1471952304005,73,112,667.0
1471952304560,1471952304663,78,103,126.0
1471952304686,1471952304804,71,118,134.0
1471952304820,1471952304967,32,147,491.0
1471952305311,1471952305408,84,97,117.0
1471952305428,1471952305566,79,138,193.0
1471952305621,1471952305760,32,139,6539.0
1471952312160,1471952312392,16,232,147.0
1471952312307,1471952312398,71,91,406.0
1471952312713,1471952312813,76,100,186.0
1471952312899,1471952312983,79,84,297.0
1471952313196,1471952313292,82,96,180.0
1471952313376,1471952313492,73,116,163.0
