PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471949964515,1471949965096,16,581,413.0
1471949964928,1471949965016,73,88,168.0
1471949965096,1471949965200,222,104,280.0
1471949965376,1471949965432,77,56,57.0
1471949965433,1471949965592,32,159,247.0
1471949965680,1471949965792,65,112,152.0
1471949965832,1471949965912,84,80,112.0
1471949965944,1471949966088,32,144,328.0
1471949966272,1471949966392,84,120,160.0
1471949966432,1471949966528,72,96,128.0
1471949966560,1471949966672,69,112,115.0
1471949966675,1471949966768,32,93,805.0
1471949967480,1471949967592,68,112,192.0
1471949967672,1471949967752,80,80,720.0
1471949968392,1471949968512,45,120,440.0
1471949968832,1471949968944,79,112,536.0
1471949969368,1471949969488,67,120,368.0
1471949969736,1471949969824,84,88,112.0
1471949969848,1471949969928,79,80,552.0
1471949970400,1471949970520,222,120,176.0
1471949970576,1471949970680,83,104,128.0
1471949970704,1471949970864,32,160,1096.0
1471949971800,1471949971896,8,96,192.0
1471949971992,1471949972080,8,88,176.0
1471949972168,1471949972264,8,96,192.0
1471949972360,1471949972432,8,72,168.0
1471949972528,1471949972608,8,80,168.0
1471949972696,1471949972784,8,88,280.0
1471949972976,1471949973080,8,104,264.0
1471949973240,1471949973376,8,136,1432.0
1471949974672,1471949974776,79,104,224.0
1471949974896,1471949974984,67,88,296.0
1471949975192,1471949975288,84,96,120.0
1471949975312,1471949975400,79,88,192.0
1471949975504,1471949975608,82,104,560.0
1471949976064,1471949976160,222,96,144.0
1471949976208,1471949976312,83,104,104.0
1471949976312,1471949976448,32,136,712.0
1471949977024,1471949977144,79,120,224.0
1471949977248,1471949977320,70,72,152.0
1471949977400,1471949977488,70,88,216.0
1471949977616,1471949977728,73,112,432.0
1471949978048,1471949978160,67,112,176.0
1471949978224,1471949978360,69,136,176.0
1471949978400,1471949978512,190,112,136.0
1471949978536,1471949978680,32,144,313.0
1471949978849,1471949979048,16,199,463.0
1471949979312,1471949979432,83,120,584.0
1471949979896,1471949980000,72,104,136.0
1471949980032,1471949980120,79,88,208.0
1471949980240,1471949980296,59,56,232.0
1471949980472,1471949980536,85,64,336.0
1471949980808,1471949980896,68,88,136.0
1471949980944,1471949981064,32,120,944.0
1471949981888,1471949981976,66,88,144.0
1471949982032,1471949982128,69,96,111.0
1471949982143,1471949982264,32,121,193.0
1471949982336,1471949982432,73,96,200.0
1471949982536,1471949982640,78,104,104.0
1471949982640,1471949982792,32,152,183.0
1471949982823,1471949982936,76,113,193.0
1471949983016,1471949983136,65,120,168.0
1471949983184,1471949983272,84,88,104.0
1471949983288,1471949983384,69,96,128.0
1471949983416,1471949983488,82,72,832.0
1471949984248,1471949984352,190,104,12472.0
1471949996720,1471949997040,16,320,183.0
1471949996903,1471949997032,87,129,224.0
1471949997127,1471949997199,69,72,88.0
1471949997215,1471949997343,32,128,240.0
1471949997455,1471949997519,74,64,192.0
1471949997647,1471949997743,85,96,112.0
1471949997759,1471949997863,83,104,128.0
1471949997887,1471949997975,84,88,137.0
1471949998024,1471949998143,32,119,663.0
1471949998687,1471949998767,80,80,248.0
1471949998935,1471949999007,85,72,144.0
1471949999079,1471949999159,76,80,152.0
1471949999231,1471949999311,76,80,272.0
1471949999503,1471949999567,69,64,208.0
1471949999711,1471949999783,68,72,97.0
1471949999808,1471949999927,32,119,871.0
1471950000679,1471950000799,83,120,633.0
1471950001312,1471950001375,67,63,910.0
1471950002222,1471950002296,72,74,137.0
1471950002359,1471950002456,69,97,313.0
1471950002672,1471950002743,68,71,232.0
1471950002904,1471950002991,85,87,247.0
1471950003151,1471950003240,76,89,128.0
1471950003279,1471950003367,69,88,216.0
1471950003495,1471950003599,83,104,208.0
1471950003703,1471950003863,32,160,528.0
1471950004231,1471950004295,70,64,216.0
1471950004447,1471950004527,82,80,97.0
1471950004544,1471950004663,79,119,247.0
1471950004791,1471950004887,77,96,112.0
1471950004903,1471950005031,32,128,152.0
1471950005055,1471950005143,84,88,112.0
1471950005167,1471950005255,72,88,168.0
1471950005335,1471950005415,69,80,64.0
1471950005399,1471950005511,32,112,465.0
1471950005864,1471950005975,87,111,247.0
1471950006111,1471950006183,69,72,576.0
1471950006687,1471950006759,66,72,136.0
1471950006823,1471950006911,190,88,4865.0
1471950011688,1471950011927,32,239,128.0
1471950011816,1471950011928,65,112,167.0
1471950011983,1471950012087,32,104,232.0
1471950012215,1471950012303,71,88,296.0
1471950012511,1471950012623,73,112,360.0
1471950012871,1471950012927,70,56,112.0
1471950012983,1471950013071,84,88,89.0
1471950013072,1471950013191,32,119,671.0
1471950013743,1471950013879,73,136,176.0
1471950013919,1471950014015,83,96,289.0
1471950014208,1471950014287,78,79,607.0
1471950014815,1471950014903,222,88,120.0
1471950014935,1471950015007,84,72,136.0
1471950015071,1471950015191,32,120,584.0
1471950015655,1471950015767,78,112,248.0
1471950015903,1471950015991,69,88,328.0
1471950016231,1471950016271,67,40,144.0
1471950016375,1471950016439,67,64,1216.0
1471950017591,1471950017743,8,152,1264.0
1471950018855,1471950018951,83,96,176.0
1471950019031,1471950019135,83,104,456.0
1471950019487,1471950019639,65,152,344.0
1471950019831,1471950019919,82,88,112.0
1471950019943,1471950020039,89,96,672.0
1471950020615,1471950020711,190,96,5169.0
