PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471953026631,1471953027007,16,376,243.0
1471953026874,1471953026976,83,102,318.0
1471953027192,1471953027275,69,83,152.0
1471953027344,1471953027427,69,83,249.0
1471953027593,1471953027705,32,112,700.0
1471953028293,1471953028403,89,110,165.0
1471953028458,1471953028700,79,242,188.0
1471953028646,1471953028787,85,141,114.0
1471953028760,1471953028936,32,176,400.0
1471953029160,1471953029272,78,112,336.0
1471953029496,1471953029594,69,98,294.0
1471953029790,1471953029932,88,142,268.0
1471953030058,1471953030261,84,203,180.0
1471953030238,1471953030429,32,191,340.0
1471953030578,1471953030700,87,122,263.0
1471953030841,1471953030942,69,101,176.0
1471953031017,1471953031182,69,165,363.0
1471953031380,1471953031448,75,68,449.0
1471953031829,1471953031904,190,75,19035.0
1471953050864,1471953051683,16,819,618.0
1471953051482,1471953051634,73,152,336.0
1471953051818,1471953051943,84,125,457.0
1471953052275,1471953052398,222,123,550.0
1471953052825,1471953052991,83,166,323.0
1471953053148,1471953053278,32,130,1027.0
1471953054175,1471953054403,74,228,178.0
1471953054353,1471953054526,85,173,296.0
1471953054649,1471953054818,83,169,223.0
1471953054872,1471953055100,84,228,186.0
1471953055058,1471953055266,32,208,811.0
1471953055869,1471953055994,86,125,195.0
1471953056064,1471953056315,69,251,222.0
1471953056286,1471953056478,82,192,331.0
1471953056617,1471953056885,89,268,225.0
1471953056842,1471953057060,32,218,697.0
1471953057539,1471953057722,67,183,351.0
1471953057890,1471953058183,79,293,276.0
1471953058166,1471953058333,78,167,1239.0
1471953059405,1471953059527,70,122,343.0
1471953059748,1471953059884,85,136,313.0
1471953060061,1471953060207,83,146,312.0
1471953060373,1471953060663,73,290,200.0
1471953060573,1471953060734,78,161,322.0
1471953060895,1471953061053,71,158,566.0
1471953061461,1471953061630,32,169,1110.0
1471953062571,1471953062728,65,157,323.0
1471953062894,1471953063079,84,185,173.0
1471953063067,1471953063236,32,169,337.0
1471953063404,1471953063454,70,50,636.0
1471953064040,1471953064203,73,163,185.0
1471953064225,1471953064320,82,95,535.0
1471953064760,1471953064908,83,148,229.0
1471953064989,1471953065095,84,106,665.0
1471953065654,1471953065759,190,105,14777.0
1471953080431,1471953081534,16,1103,920.0
1471953081351,1471953081495,77,144,747.0
1471953082098,1471953082261,65,163,314.0
1471953082412,1471953082541,78,129,180.0
1471953082592,1471953082713,83,121,343.0
1471953082935,1471953083104,69,169,730.0
1471953083665,1471953083720,76,55,154.0
1471953083819,1471953084001,76,182,374.0
1471953084193,1471953084340,32,147,238.0
1471953084431,1471953084710,87,279,302.0
1471953084733,1471953084892,69,159,490.0
1471953085223,1471953085332,78,109,698.0
1471953085921,1471953086055,84,134,246.0
1471953086167,1471953086287,32,120,732.0
1471953086899,1471953087138,79,239,213.0
1471953087112,1471953087338,78,226,215.0
1471953087327,1471953087477,32,150,432.0
1471953087759,1471953087921,84,162,332.0
1471953088091,1471953088362,79,271,255.0
1471953088346,1471953088536,32,190,1819.0
1471953090165,1471953090282,70,117,274.0
1471953090439,1471953090516,73,77,308.0
1471953090747,1471953090898,86,151,320.0
1471953091067,1471953091238,69,171,967.0
1471953092034,1471953092173,32,139,616.0
1471953092650,1471953093054,16,404,225.0
1471953092875,1471953092969,73,94,296.0
1471953093171,1471953093297,78,126,413.0
1471953093584,1471953093737,68,153,265.0
1471953093849,1471953093992,89,143,1320.0
1471953095169,1471953095193,173,24,3199.0
1471953098368,1471953098612,67,244,254.0
1471953098622,1471953098849,65,227,203.0
1471953098825,1471953098972,82,147,498.0
1471953099323,1471953099462,32,139,889.0
1471953100212,1471953100481,84,269,181.0
1471953100393,1471953100558,82,165,1147.0
1471953101540,1471953101672,73,132,260.0
1471953101800,1471953101844,85,44,343.0
1471953102143,1471953102232,77,89,615.0
1471953102758,1471953102843,80,85,559.0
1471953103317,1471953103470,72,153,239.0
1471953103556,1471953103745,83,189,1162.0
1471953104718,1471953104825,190,107,12254.0
1471953116972,1471953117355,16,383,208.0
1471953117180,1471953117274,83,94,618.0
1471953117798,1471953117993,85,195,216.0
1471953118014,1471953118159,78,145,239.0
1471953118253,1471953118353,68,100,466.0
1471953118719,1471953118849,65,130,490.0
1471953119209,1471953119292,89,83,230.0
1471953119439,1471953119591,32,152,383.0
1471953119822,1471953119939,84,117,345.0
1471953120167,1471953120300,73,133,309.0
1471953120476,1471953120618,67,142,662.0
1471953121138,1471953121272,75,134,394.0
1471953121532,1471953121633,69,101,417.0
1471953121949,1471953122099,84,150,162.0
1471953122111,1471953122295,83,184,527.0
1471953122638,1471953122772,32,134,803.0
1471953123441,1471953123620,72,179,185.0
1471953123626,1471953123771,65,145,198.0
1471953123824,1471953123996,86,172,221.0
1471953124045,1471953124221,69,176,246.0
1471953124291,1471953124467,32,176,342.0
1471953124633,1471953124752,66,119,230.0
1471953124863,1471953124998,69,135,235.0
1471953125098,1471953125251,69,153,197.0
1471953125295,1471953125521,78,226,234.0
1471953125529,1471953125734,32,205,754.0
1471953126283,1471953126527,79,244,217.0
1471953126500,1471953126745,78,245,214.0
1471953126714,1471953126906,32,192,300.0
1471953127014,1471953127153,83,139,291.0
1471953127305,1471953127488,65,183,381.0
1471953127686,1471953127834,76,148,247.0
1471953127933,1471953128123,69,190,262.0
1471953128195,1471953128359,32,164,701.0
1471953128896,1471953129036,70,140,367.0
1471953129263,1471953129427,79,164,218.0
1471953129481,1471953129577,82,96,302.0
1471953129783,1471953129951,32,168,312.0
1471953130095,1471953130226,87,131,340.0
1471953130435,1471953130556,69,121,208.0
1471953130643,1471953130753,69,110,257.0
1471953130900,1471953131046,75,146,246.0
1471953131146,1471953131322,83,176,425.0
1471953131571,1471953131664,190,93,11417.0
1471953142988,1471953143524,16,536,371.0
1471953143359,1471953143490,73,131,308.0
1471953143667,1471953143833,32,166,234.0
1471953143901,1471953144083,83,182,248.0
1471953144149,1471953144270,72,121,216.0
1471953144365,1471953144635,79,270,201.0
1471953144566,1471953144674,85,108,215.0
1471953144781,1471953144981,76,200,236.0
1471953145017,1471953145166,68,149,234.0
1471953145251,1471953145405,32,154,270.0
1471953145521,1471953145652,72,131,201.0
1471953145722,1471953145893,65,171,243.0
1471953145965,1471953146118,86,153,259.0
1471953146224,1471953146402,69,178,217.0
1471953146441,1471953146586,32,145,268.0
1471953146709,1471953146866,77,157,244.0
1471953146953,1471953147136,79,183,321.0
1471953147274,1471953147435,82,161,146.0
1471953147420,1471953147663,69,243,508.0
1471953147928,1471953148035,32,107,601.0
1471953148529,1471953148804,73,275,212.0
1471953148741,1471953148858,78,117,279.0
1471953149020,1471953149190,70,170,332.0
1471953149352,1471953149612,79,260,233.0
1471953149585,1471953149763,32,178,775.0
1471953150360,1471953150469,66,109,249.0
1471953150609,1471953150774,89,165,201.0
1471953150810,1471953150948,32,138,570.0
1471953151380,1471953151657,79,277,208.0
1471953151588,1471953151722,85,134,204.0
1471953151792,1471953151965,82,173,238.0
1471953152030,1471953152179,32,149,379.0
1471953152409,1471953152540,77,131,252.0
1471953152661,1471953152794,69,133,217.0
1471953152878,1471953153045,69,167,304.0
1471953153182,1471953153323,84,141,1161.0
1471953154343,1471953154599,73,256,200.0
1471953154543,1471953154718,78,175,277.0
1471953154820,1471953154983,71,163,249.0
1471953155069,1471953155217,32,148,238.0
1471953155307,1471953155464,84,157,200.0
1471953155507,1471953155745,72,238,195.0
1471953155702,1471953155902,73,200,331.0
1471953156033,1471953156220,83,187,348.0
1471953156381,1471953156523,32,142,1057.0
1471953157438,1471953157612,65,174,945.0
1471953158383,1471953158495,70,112,244.0
1471953158627,1471953158711,84,84,244.0
1471953158871,1471953158991,69,120,301.0
1471953159172,1471953159322,82,150,362.0
