PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471950143353,1471950143496,16,143,39.0
1471950143392,1471950143502,76,110,177.0
1471950143569,1471950143735,69,166,245.0
1471950143814,1471950143925,84,111,186.0
1471950144000,1471950144104,32,104,229.0
1471950144229,1471950144356,87,127,631.0
1471950144860,1471950144952,8,92,356.0
1471950145216,1471950145328,77,112,128.0
1471950145344,1471950145436,69,92,128.0
1471950145472,1471950145547,32,75,213.0
1471950145685,1471950145791,75,106,170.0
1471950145855,1471950145981,78,126,149.0
1471950146004,1471950146102,79,98,413.0
1471950146417,1471950146512,87,95,157.0
1471950146574,1471950146661,32,87,143.0
1471950146717,1471950146815,73,98,412.0
1471950147129,1471950147267,70,138,176.0
1471950147305,1471950147408,32,103,238.0
1471950147543,1471950147620,72,77,242.0
1471950147785,1471950147897,79,112,422.0
1471950148207,1471950148251,8,44,172.0
1471950148379,1471950148442,8,63,572.0
1471950148951,1471950149017,89,66,190.0
1471950149141,1471950149233,79,92,59.0
1471950149200,1471950149329,85,129,259.0
1471950149459,1471950149554,32,95,424.0
1471950149883,1471950149957,68,74,91.0
1471950149974,1471950150089,79,115,153.0
1471950150127,1471950150223,32,96,210.0
1471950150337,1471950150451,78,114,165.0
1471950150502,1471950150592,79,90,174.0
1471950150676,1471950150775,84,99,158.0
1471950150834,1471950150943,32,109,416.0
1471950151250,1471950151334,74,84,474.0
1471950151724,1471950151801,8,77,335.0
1471950152059,1471950152167,72,108,156.0
1471950152215,1471950152339,69,124,166.0
1471950152381,1471950152494,65,113,188.0
1471950152569,1471950152656,82,87,173.0
1471950152742,1471950152823,32,81,295.0
1471950153037,1471950153112,70,75,285.0
1471950153322,1471950153425,82,103,156.0
1471950153478,1471950153551,79,73,206.0
1471950153684,1471950153800,77,116,184.0
1471950153868,1471950153947,32,79,234.0
1471950154102,1471950154210,84,108,288.0
1471950154390,1471950154465,72,75,164.0
1471950154554,1471950154669,69,115,135.0
1471950154689,1471950154800,77,111,178.0
1471950154867,1471950154962,32,95,167.0
1471950155034,1471950155109,73,75,203.0
1471950155237,1471950155344,78,107,138.0
1471950155375,1471950155472,32,97,197.0
1471950155572,1471950155641,84,69,107.0
1471950155679,1471950155763,72,84,131.0
1471950155810,1471950155918,69,108,146.0
1471950155956,1471950156035,32,79,551.0
1471950156507,1471950156596,78,89,97.0
1471950156604,1471950156693,69,89,330.0
1471950156934,1471950157090,88,156,284.0
