PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471950635064,1471950635213,16,149,77.0
1471950635141,1471950635261,82,120,272.0
1471950635413,1471950635524,69,111,200.0
1471950635613,1471950635660,70,47,112.0
1471950635725,1471950635837,70,112,192.0
1471950635917,1471950636005,69,88,112.0
1471950636029,1471950636133,82,104,404.0
1471950636433,1471950636600,73,167,229.0
1471950636662,1471950636788,78,126,167.0
1471950636829,1471950636953,71,124,71.0
1471950636900,1471950637036,32,136,176.0
1471950637076,1471950637205,84,129,160.0
1471950637236,1471950637348,79,112,264.0
1471950637500,1471950637605,32,105,209.0
1471950637709,1471950637812,72,103,240.0
1471950637949,1471950638149,73,200,1103.0
1471950639052,1471950639173,83,121,88.0
1471950639140,1471950639252,32,112,1892.0
1471950641032,1471950641140,77,108,149.0
1471950641181,1471950641270,69,89,146.0
1471950641327,1471950641429,69,102,446.0
1471950641773,1471950641903,84,130,170.0
1471950641943,1471950642063,73,120,237.0
1471950642180,1471950642278,78,98,180.0
1471950642360,1471950642477,71,117,142.0
1471950642502,1471950642605,32,103,210.0
1471950642712,1471950642830,73,118,191.0
1471950642903,1471950642998,78,95,190.0
1471950643093,1471950643213,32,120,338.0
1471950643431,1471950643613,16,182,96.0
1471950643527,1471950643645,87,118,231.0
1471950643758,1471950643877,65,119,137.0
1471950643895,1471950644038,83,143,368.0
1471950644263,1471950644374,72,111,225.0
1471950644488,1471950644621,73,133,214.0
1471950644702,1471950644814,78,112,354.0
1471950645056,1471950645175,84,119,609.0
1471950645665,1471950645767,8,102,111.0
1471950645776,1471950645885,71,109,264.0
1471950646040,1471950646174,84,134,183.0
1471950646223,1471950646317,79,94,240.0
1471950646463,1471950646567,78,104,393.0
1471950646856,1471950646949,32,93,1272.0
1471950648128,1471950648255,87,127,160.0
1471950648288,1471950648406,73,118,245.0
1471950648533,1471950648654,84,121,87.0
1471950648620,1471950648743,72,123,307.0
1471950648927,1471950649038,32,111,175.0
1471950649102,1471950649718,16,616,122.0
1471950649224,1471950649335,85,111,295.0
1471950649519,1471950649629,83,110,392.0
1471950649911,1471950649989,32,78,647.0
1471950650558,1471950650766,16,208,136.0
1471950650694,1471950650806,80,112,345.0
