PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471951246501,1471951246724,16,223,303.0
1471951246804,1471951246907,73,103,152.0
1471951246956,1471951247027,82,71,440.0
1471951247396,1471951247475,8,79,167.0
1471951247563,1471951247619,8,56,240.0
1471951247803,1471951248027,16,224,185.0
1471951247988,1471951248067,73,79,272.0
1471951248260,1471951248355,84,95,159.0
1471951248419,1471951248507,32,88,91.0
1471951248510,1471951248579,83,69,341.0
1471951248851,1471951248947,72,96,240.0
1471951249091,1471951249163,79,72,192.0
1471951249283,1471951249347,85,64,248.0
1471951249531,1471951249587,76,56,144.0
1471951249675,1471951249819,68,144,545.0
1471951250220,1471951250339,32,119,120.0
1471951250340,1471951250475,83,135,79.0
1471951250419,1471951250555,65,136,137.0
1471951250556,1471951250707,86,151,103.0
1471951250659,1471951250827,69,168,128.0
1471951250787,1471951250923,32,136,121.0
1471951250908,1471951251019,84,111,112.0
1471951251020,1471951251107,72,87,111.0
1471951251131,1471951251259,69,128,72.0
1471951251203,1471951251308,32,105,328.0
1471951251531,1471951251667,84,136,137.0
1471951251668,1471951251843,65,175,167.0
1471951251835,1471951251955,88,120,121.0
1471951251956,1471951252035,80,79,167.0
1471951252123,1471951252243,65,120,208.0
1471951252331,1471951252443,89,112,136.0
1471951252467,1471951252683,69,216,120.0
1471951252587,1471951252707,82,120,456.0
1471951253043,1471951253179,83,136,136.0
1471951253179,1471951253251,32,72,152.0
1471951253331,1471951253483,65,152,112.0
1471951253443,1471951253531,32,88,184.0
1471951253627,1471951253755,86,128,200.0
1471951253827,1471951253899,79,72,456.0
1471951254283,1471951254339,8,56,136.0
1471951254419,1471951254483,8,64,64.0
1471951254483,1471951254563,67,80,96.0
1471951254579,1471951254651,79,72,184.0
1471951254763,1471951254835,78,72,88.0
1471951254851,1471951254963,83,112,112.0
1471951254963,1471951255027,73,64,168.0
1471951255131,1471951255243,68,112,200.0
1471951255331,1471951255475,69,144,192.0
1471951255523,1471951255651,82,128,128.0
1471951255651,1471951255763,65,112,192.0
1471951255843,1471951255907,66,64,112.0
1471951255955,1471951255987,76,32,296.0
1471951256251,1471951256395,69,144,272.0
1471951256523,1471951256635,32,112,144.0
1471951256667,1471951256787,65,120,104.0
1471951256771,1471951256843,77,72,192.0
1471951256963,1471951257027,79,64,200.0
1471951257163,1471951257219,85,56,193.0
1471951257356,1471951257428,78,72,128.0
1471951257484,1471951257556,84,72,232.0
1471951257716,1471951257804,32,88,136.0
1471951257852,1471951257924,79,72,112.0
1471951257964,1471951258124,70,160,104.0
1471951258068,1471951258172,32,104,144.0
1471951258212,1471951258284,77,72,216.0
1471951258428,1471951258492,79,64,208.0
1471951258636,1471951258708,78,72,480.0
1471951259116,1471951259236,69,120,360.0
1471951259476,1471951259564,89,88,288.0
1471951259764,1471951259828,190,64,3008.0
1471951262772,1471951263291,16,519,432.0
1471951263204,1471951263267,72,63,192.0
1471951263396,1471951263547,69,151,152.0
1471951263548,1471951263651,32,103,104.0
1471951263652,1471951263739,69,87,199.0
1471951263851,1471951263963,88,112,272.0
1471951264123,1471951264243,84,120,96.0
1471951264219,1471951264363,69,144,216.0
1471951264435,1471951264515,78,80,96.0
1471951264531,1471951264660,68,129,88.0
1471951264619,1471951264747,69,128,104.0
1471951264723,1471951264907,68,184,185.0
1471951264908,1471951265019,32,111,631.0
1471951265539,1471951265691,16,152,64.0
1471951265603,1471951265692,70,89,312.0
1471951265915,1471951266052,82,137,96.0
1471951266011,1471951266124,69,113,416.0
1471951266427,1471951266515,85,88,304.0
1471951266731,1471951266859,68,128,168.0
1471951266899,1471951266947,73,48,120.0
1471951267019,1471951267155,65,136,256.0
1471951267275,1471951267355,78,80,353.0
1471951267628,1471951267739,32,111,407.0
1471951268035,1471951268147,84,112,184.0
1471951268219,1471951268291,72,72,176.0
1471951268395,1471951268491,69,96,152.0
1471951268547,1471951268604,79,57,160.0
1471951268707,1471951268755,84,48,456.0
1471951269163,1471951269227,8,64,32.0
1471951269195,1471951269259,82,64,184.0
1471951269379,1471951269491,89,112,208.0
1471951269587,1471951269667,32,80,136.0
1471951269723,1471951269787,73,64,200.0
1471951269923,1471951269979,78,56,104.0
1471951270027,1471951270123,84,96,208.0
1471951270235,1471951270323,79,88,192.0
1471951270427,1471951270539,32,112,384.0
1471951270811,1471951270923,65,112,160.0
1471951270971,1471951271059,68,88,136.0
1471951271107,1471951271171,79,64,752.0
1471951271859,1471951271931,76,72,240.0
1471951272099,1471951272195,69,96,224.0
