PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471949044770,1471949045045,16,275,190.0
1471949044960,1471949045123,67,163,303.0
1471949045263,1471949045437,65,174,236.0
1471949045499,1471949045576,78,77,170.0
1471949045669,1471949045886,32,217,643.0
1471949046312,1471949046393,89,81,160.0
1471949046472,1471949046607,79,135,135.0
1471949046607,1471949046677,85,70,195.0
1471949046802,1471949046894,32,92,581.0
1471949047383,1471949047491,86,108,264.0
1471949047647,1471949047773,82,126,189.0
1471949047836,1471949047926,73,90,308.0
1471949048144,1471949048212,8,68,162.0
1471949048306,1471949048378,8,72,119.0
1471949048425,1471949048479,8,54,491.0
1471949048916,1471949048994,66,78,312.0
1471949049228,1471949049310,82,82,129.0
1471949049357,1471949049443,73,86,635.0
1471949049992,1471949050093,78,101,242.0
1471949050234,1471949050326,71,92,170.0
1471949050404,1471949050463,32,59,340.0
1471949050744,1471949050811,8,67,145.0
1471949050889,1471949050961,8,72,134.0
1471949051023,1471949051078,8,55,979.0
1471949052002,1471949052108,71,106,153.0
1471949052155,1471949052243,32,88,605.0
1471949052760,1471949052906,84,146,177.0
1471949052937,1471949053010,72,73,825.0
1471949053762,1471949053843,69,81,222.0
1471949053984,1471949054277,83,293,449.0
1471949054433,1471949054573,69,140,219.0
1471949054652,1471949054759,32,107,512.0
1471949055164,1471949055306,84,142,174.0
1471949055338,1471949055457,79,119,166.0
1471949055504,1471949055562,32,58,1342.0
1471949056846,1471949056878,101,32,0.0
1471949056846,1471949056927,100,81,1444.0
1471949058290,1471949058345,8,55,102.0
1471949058392,1471949058460,8,68,551.0
1471949058943,1471949059023,100,80,205.0
1471949059148,1471949059208,105,60,1030.0
1471949060178,1471949060287,67,109,1080.0
1471949061258,1471949061301,98,43,0.0
1471949061258,1471949061314,97,56,524.0
1471949061782,1471949061841,8,59,153.0
1471949061935,1471949062007,8,72,574.0
1471949062509,1471949062558,8,49,535.0
1471949063044,1471949063340,16,296,218.0
1471949063262,1471949063464,67,202,626.0
1471949063888,1471949063972,97,84,1276.0
1471949065164,1471949065335,16,171,171.0
1471949065335,1471949065408,191,73,1106.0
1471949066441,1471949066524,8,83,725.0
1471949067166,1471949067239,32,73,260.0
1471949067426,1471949067507,191,81,1804.0
1471949069230,1471949069277,37,47,172.0
1471949069402,1471949069445,37,43,150.0
1471949069552,1471949069597,37,45,149.0
1471949069701,1471949069749,37,48,1074.0
1471949070775,1471949070841,40,66,1240.0
1471949072015,1471949072058,8,43,167.0
1471949072182,1471949072224,8,42,575.0
1471949072757,1471949072808,8,51,1917.0
1471949074674,1471949074756,97,82,441.0
1471949075115,1471949075174,32,59,3288.0
1471949078403,1471949078488,8,85,1433.0
1471949079836,1471949079906,191,70,304.0
1471949080140,1471949080205,32,65,740.0
1471949080880,1471949080939,8,59,356.0
1471949081236,1471949081338,8,102,666.0
1471949081902,1471949081980,17,78,249.0
1471949082151,1471949082292,16,141,818.0
1471949082969,1471949083125,16,156,109.0
1471949083078,1471949083187,191,109,18260.0
1471949101338,1471949101822,16,484,484.0
1471949101822,1471949101951,68,129,238.0
1471949102060,1471949102263,79,203,203.0
1471949102263,1471949102432,78,169,231.0
1471949102494,1471949102619,84,125,548.0
1471949103042,1471949103106,8,64,174.0
1471949103216,1471949103253,8,37,1874.0
1471949105090,1471949105290,16,200,156.0
1471949105246,1471949105337,222,91,922.0
1471949106168,1471949106285,8,117,398.0
1471949106566,1471949106640,222,74,669.0
1471949107235,1471949107337,89,102,822.0
1471949108057,1471949108106,8,49,583.0
1471949108640,1471949108722,8,82,160.0
1471949108800,1471949108887,8,87,1342.0
1471949110142,1471949110206,222,64,1129.0
1471949111271,1471949111386,84,115,162.0
1471949111433,1471949111567,32,134,684.0
1471949112117,1471949112204,85,87,165.0
1471949112282,1471949112448,83,166,151.0
1471949112433,1471949112583,69,150,196.0
1471949112629,1471949112735,32,106,859.0
1471949113488,1471949113889,16,401,345.0
1471949113833,1471949113936,66,103,508.0
1471949114341,1471949114482,69,141,204.0
1471949114545,1471949114651,78,106,215.0
1471949114760,1471949114813,78,53,238.0
1471949114998,1471949115088,69,90,277.0
1471949115275,1471949115370,89,95,1018.0
1471949116293,1471949116355,8,62,389.0
1471949116682,1471949116739,84,57,1123.0
1471949117805,1471949117903,84,98,301.0
1471949118106,1471949118203,32,97,503.0
1471949118609,1471949118719,89,110,690.0
1471949119299,1471949119373,8,74,167.0
1471949119466,1471949119523,8,57,556.0
1471949120022,1471949120122,32,100,256.0
1471949120278,1471949120401,84,123,154.0
1471949120432,1471949120521,72,89,168.0
1471949120600,1471949120720,73,120,183.0
1471949120783,1471949120949,83,166,278.0
1471949121061,1471949121154,32,93,797.0
1471949121858,1471949121953,87,95,189.0
1471949122047,1471949122121,69,74,121.0
1471949122168,1471949122253,69,85,239.0
1471949122407,1471949122504,75,97,471.0
1471949122878,1471949122986,190,108,5686.0
1471949128564,1471949128804,16,240,154.0
1471949128718,1471949128835,73,117,492.0
1471949129210,1471949129334,87,124,124.0
1471949129334,1471949129499,79,165,196.0
1471949129530,1471949129635,85,105,293.0
1471949129823,1471949129937,76,114,787.0
1471949130610,1471949130703,68,93,186.0
1471949130796,1471949130887,32,91,813.0
1471949131609,1471949131656,8,47,156.0
1471949131765,1471949131813,8,48,152.0
1471949131917,1471949131958,8,41,119.0
1471949132036,1471949132090,8,54,147.0
1471949132183,1471949132240,8,57,150.0
1471949132333,1471949132373,8,40,465.0
1471949132798,1471949132887,32,89,432.0
1471949133230,1471949133336,87,106,137.0
1471949133367,1471949133455,79,88,261.0
1471949133628,1471949133689,73,61,468.0
1471949134096,1471949134171,8,75,582.0
1471949134678,1471949134754,85,76,154.0
1471949134832,1471949134906,79,74,167.0
1471949134999,1471949135120,68,121,778.0
1471949135777,1471949135838,8,61,155.0
1471949135932,1471949135982,8,50,794.0
1471949136726,1471949136804,76,78,360.0
1471949137086,1471949137170,68,84,162.0
1471949137248,1471949137336,32,88,622.0
1471949137870,1471949138056,76,186,133.0
1471949138003,1471949138087,73,84,225.0
1471949138228,1471949138289,74,61,124.0
1471949138352,1471949138468,69,116,132.0
1471949138484,1471949138539,32,55,336.0
1471949138820,1471949138873,8,53,162.0
1471949138982,1471949139029,8,47,135.0
1471949139117,1471949139173,8,56,119.0
1471949139236,1471949139305,8,69,585.0
1471949139821,1471949139905,75,84,130.0
1471949139951,1471949140068,69,117,164.0
1471949140115,1471949140204,32,89,168.0
1471949140283,1471949140371,89,88,653.0
1471949140936,1471949141036,8,100,302.0
1471949141238,1471949141351,84,113,442.0
1471949141680,1471949141726,79,46,496.0
1471949142176,1471949142254,32,78,596.0
