PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471951634085,1471951634360,16,275,83.0
1471951634168,1471951634328,68,160,193.0
1471951634361,1471951634432,79,71,239.0
1471951634600,1471951634681,32,81,136.0
1471951634736,1471951634816,89,80,160.0
1471951634896,1471951634984,79,88,112.0
1471951635008,1471951635080,85,72,160.0
1471951635168,1471951635280,32,112,256.0
1471951635424,1471951635520,87,96,224.0
1471951635648,1471951635744,65,96,160.0
1471951635808,1471951635880,78,72,152.0
1471951635960,1471951636064,84,104,105.0
1471951636065,1471951636152,32,87,135.0
1471951636200,1471951636272,84,72,120.0
1471951636320,1471951636408,79,88,216.0
1471951636536,1471951636608,32,72,128.0
1471951636664,1471951636728,69,64,192.0
1471951636856,1471951636952,65,96,97.0
1471951636953,1471951637040,84,87,239.0
1471951637192,1471951637264,32,72,200.0
1471951637392,1471951637512,76,120,224.0
1471951637616,1471951637688,85,72,192.0
1471951637808,1471951637888,78,80,280.0
1471951638088,1471951638168,67,80,128.0
1471951638216,1471951638280,72,64,200.0
1471951638416,1471951638472,32,56,112.0
1471951638528,1471951638600,83,72,144.0
1471951638672,1471951638760,79,88,176.0
1471951638848,1471951638928,77,80,112.0
1471951638960,1471951639024,69,64,192.0
1471951639152,1471951639240,87,88,152.0
1471951639304,1471951639384,72,80,112.0
1471951639416,1471951639504,69,88,200.0
1471951639616,1471951639672,82,56,168.0
1471951639784,1471951639856,69,72,152.0
1471951639936,1471951640016,32,80,416.0
1471951640352,1471951640416,66,64,128.0
1471951640480,1471951640552,69,72,208.0
1471951640688,1471951640744,70,56,112.0
1471951640800,1471951640880,79,80,160.0
1471951640960,1471951641024,82,64,192.0
1471951641152,1471951641216,69,64,144.0
1471951641296,1471951641360,32,64,288.0
1471951641584,1471951642960,16,1376,1272.0
1471951642856,1471951642912,191,56,3736.0
1471951646592,1471951646648,8,56,19288.0
1471951665880,1471951666303,16,423,296.0
1471951666176,1471951666248,84,72,216.0
1471951666392,1471951666448,72,56,112.0
1471951666504,1471951666591,69,87,200.0
1471951666704,1471951666768,82,64,480.0
1471951667184,1471951667320,69,136,360.0
1471951667544,1471951667608,222,64,160.0
1471951667704,1471951667808,83,104,376.0
1471951668080,1471951668168,32,88,224.0
1471951668304,1471951668368,66,64,128.0
1471951668432,1471951668504,69,72,176.0
1471951668608,1471951668664,69,56,120.0
1471951668728,1471951668800,78,72,200.0
1471951668928,1471951669000,32,72,160.0
1471951669088,1471951669152,65,64,112.0
1471951669200,1471951669280,32,80,152.0
1471951669352,1471951669432,83,80,240.0
1471951669592,1471951669680,72,88,200.0
1471951669792,1471951669888,79,96,160.0
1471951669952,1471951670008,82,56,304.0
1471951670256,1471951670328,84,72,184.0
1471951670440,1471951670520,65,80,136.0
1471951670576,1471951670656,71,80,168.0
1471951670744,1471951670824,69,80,152.0
1471951670896,1471951670976,32,80,199.0
1471951671095,1471951671200,79,105,241.0
1471951671336,1471951671416,70,80,152.0
1471951671488,1471951671568,32,80,888.0
1471951672376,1471951672440,66,64,135.0
1471951672511,1471951672576,76,65,185.0
1471951672696,1471951672768,79,72,152.0
1471951672848,1471951672920,79,72,176.0
1471951673024,1471951673064,68,40,152.0
1471951673176,1471951673248,32,72,167.0
1471951673343,1471951673431,73,88,177.0
1471951673520,1471951673576,78,56,168.0
1471951673688,1471951673759,32,71,111.0
1471951673799,1471951673880,84,81,313.0
1471951674112,1471951674152,73,40,712.0
1471951674824,1471951674880,8,56,255.0
1471951675079,1471951675176,72,97,153.0
1471951675232,1471951675304,73,72,127.0
1471951675359,1471951675448,83,89,160.0
1471951675519,1471951675608,32,89,137.0
1471951675656,1471951675744,65,88,224.0
1471951675880,1471951675960,82,80,144.0
1471951676024,1471951676096,69,72,240.0
1471951676264,1471951676336,65,72,736.0
1471951677000,1471951677056,190,56,7072.0
1471951684072,1471951684272,16,200,103.0
1471951684175,1471951684272,79,97,193.0
1471951684368,1471951684447,85,79,183.0
1471951684551,1471951684631,82,80,168.0
1471951684719,1471951684783,32,64,144.0
1471951684863,1471951684935,70,72,145.0
1471951685008,1471951685143,79,135,432.0
1471951685440,1471951685520,82,80,208.0
1471951685648,1471951685727,67,79,231.0
1471951685879,1471951685951,69,72,217.0
1471951686096,1471951686143,83,47,144.0
1471951686240,1471951686336,32,96,144.0
1471951686384,1471951686495,65,111,175.0
1471951686559,1471951686640,82,81,152.0
1471951686711,1471951686800,69,89,161.0
1471951686872,1471951686935,32,63,120.0
1471951686992,1471951687063,82,71,191.0
1471951687183,1471951687248,69,65,264.0
1471951687447,1471951687519,65,72,224.0
1471951687671,1471951687727,68,56,128.0
1471951687799,1471951687879,89,80,249.0
1471951688048,1471951688127,32,79,143.0
1471951688191,1471951688280,84,89,112.0
1471951688303,1471951688400,79,97,248.0
1471951688551,1471951688647,32,96,160.0
1471951688711,1471951688784,67,73,97.0
1471951688808,1471951688903,79,95,183.0
1471951688991,1471951689063,77,72,112.0
1471951689103,1471951689183,69,80,112.0
1471951689215,1471951689328,32,113,192.0
1471951689407,1471951689495,73,88,192.0
1471951689599,1471951689663,77,64,168.0
1471951689767,1471951689831,77,64,160.0
1471951689927,1471951689992,69,65,209.0
1471951690136,1471951690183,68,47,135.0
1471951690271,1471951690335,73,64,160.0
1471951690431,1471951690504,65,73,705.0
1471951691136,1471951691231,65,95,311.0
1471951691447,1471951691527,84,80,176.0
1471951691623,1471951691696,76,73,128.0
1471951691751,1471951691824,89,73,969.0
1471951692720,1471951692767,190,47,3880.0
1471951696600,1471951696759,16,159,128.0
1471951696728,1471951696791,84,63,408.0
1471951697136,1471951697232,72,96,96.0
1471951697232,1471951697312,69,80,183.0
1471951697415,1471951697479,32,64,257.0
1471951697672,1471951697767,80,95,208.0
1471951697880,1471951697943,65,63,192.0
1471951698072,1471951698152,82,80,216.0
1471951698288,1471951698352,84,64,335.0
1471951698623,1471951698687,73,64,145.0
1471951698768,1471951698847,65,79,128.0
1471951698896,1471951698975,76,79,231.0
1471951699127,1471951699216,32,89,168.0
1471951699295,1471951699439,76,144,184.0
1471951699479,1471951699568,73,89,176.0
1471951699655,1471951699719,83,64,177.0
1471951699832,1471951699887,83,55,488.0
1471951700320,1471951700431,8,111,175.0
1471951700495,1471951700559,84,64,200.0
1471951700695,1471951700775,32,80,217.0
1471951700912,1471951700983,65,71,465.0
1471951701377,1471951701447,78,70,174.0
1471951701551,1471951701616,78,65,168.0
1471951701719,1471951701815,79,96,232.0
1471951701951,1471951702023,85,72,216.0
1471951702167,1471951702231,78,64,344.0
1471951702511,1471951702575,67,64,144.0
1471951702655,1471951702711,77,56,120.0
1471951702775,1471951702855,69,80,144.0
1471951702919,1471951702999,78,80,136.0
1471951703055,1471951703111,84,56,104.0
1471951703159,1471951703247,32,88,264.0
1471951703423,1471951703503,67,80,160.0
1471951703583,1471951703663,65,80,160.0
1471951703743,1471951703815,77,72,168.0
1471951703911,1471951703999,69,88,425.0
1471951704336,1471951704407,190,71,9336.0
1471951713672,1471951714063,16,391,279.0
1471951713951,1471951714039,68,88,160.0
1471951714111,1471951714207,79,96,248.0
1471951714359,1471951714399,85,40,264.0
1471951714623,1471951714687,71,64,248.0
1471951714871,1471951714959,32,88,328.0
1471951715199,1471951715263,67,64,208.0
1471951715407,1471951715487,72,80,184.0
1471951715591,1471951715703,65,112,160.0
1471951715751,1471951715839,80,88,248.0
1471951715999,1471951716079,77,80,136.0
1471951716135,1471951716239,65,104,168.0
1471951716303,1471951716359,78,56,200.0
1471951716503,1471951716575,32,72,168.0
1471951716671,1471951716759,87,88,184.0
1471951716855,1471951716935,73,80,216.0
1471951717071,1471951717151,76,80,112.0
1471951717183,1471951717279,76,96,288.0
1471951717471,1471951717503,76,32,224.0
1471951717695,1471951717759,32,64,192.0
1471951717887,1471951717967,76,80,264.0
