PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471952142698,1471952142777,20,79,63.0
1471952142761,1471952142857,84,96,112.0
1471952142873,1471952143033,20,160,96.0
1471952142969,1471952143033,71,64,65.0
1471952143034,1471952143129,69,95,351.0
1471952143385,1471952143465,8,80,176.0
1471952143561,1471952143657,8,96,128.0
1471952143689,1471952143753,8,64,512.0
1471952144201,1471952144313,72,112,80.0
1471952144281,1471952144393,69,112,128.0
1471952144409,1471952144569,89,160,160.0
1471952144569,1471952144646,32,77,752.0
1471952145321,1471952145497,65,176,208.0
1471952145529,1471952145609,82,80,128.0
1471952145657,1471952145737,69,80,160.0
1471952145817,1471952145897,32,80,176.0
1471952145993,1471952146057,77,64,176.0
1471952146169,1471952146185,73,16,224.0
1471952146393,1471952146441,82,48,192.0
1471952146585,1471952146617,69,32,48.0
1471952146633,1471952146713,8,80,176.0
1471952146809,1471952146889,8,80,176.0
1471952146985,1471952147033,8,48,128.0
1471952147113,1471952147193,8,80,704.0
1471952147817,1471952147929,79,112,96.0
1471952147913,1471952147977,69,64,288.0
1471952148201,1471952148313,8,112,128.0
1471952148329,1471952148377,82,48,144.0
1471952148473,1471952148585,69,112,128.0
1471952148601,1471952148665,32,64,1168.0
1471952149769,1471952149849,69,80,112.0
1471952149881,1471952149945,70,64,144.0
1471952150025,1471952150104,70,79,512.0
1471952150537,1471952150632,73,95,97.0
1471952150634,1471952150681,69,47,846.0
1471952151480,1471952151560,8,80,689.0
1471952152169,1471952152265,67,96,416.0
1471952152585,1471952152681,73,96,112.0
1471952152697,1471952152745,69,48,192.0
1471952152889,1471952152969,78,80,320.0
1471952153209,1471952153305,84,96,816.0
1471952154025,1471952154121,76,96,256.0
1471952154281,1471952154361,89,80,128.0
1471952154409,1471952154473,32,64,816.0
1471952155225,1471952155289,80,64,192.0
1471952155417,1471952155481,79,64,144.0
1471952155561,1471952155641,79,80,176.0
1471952155737,1471952155833,76,96,112.0
1471952155849,1471952155913,69,64,176.0
1471952156025,1471952156105,68,80,816.0
1471952156841,1471952156921,190,80,3968.0
1471952160809,1471952160889,20,80,80.0
1471952160889,1471952160937,66,48,304.0
1471952161193,1471952161289,8,96,272.0
1471952161465,1471952161545,78,80,448.0
1471952161913,1471952162041,20,128,272.0
1471952162185,1471952162281,69,96,80.0
1471952162265,1471952162361,87,96,112.0
1471952162377,1471952162441,32,64,880.0
1471952163257,1471952163337,20,80,96.0
1471952163353,1471952163433,89,80,80.0
1471952163433,1471952163529,20,96,368.0
1471952163801,1471952163881,79,80,224.0
1471952164025,1471952164073,82,48,288.0
1471952164313,1471952164361,75,48,512.0
